UID,tax_identification_number,legal_form_code,industry,entity_size_code,legal_name,location,location_code,incorporation_date,listed_entity_flag,last_updated,compliance
GR0000001288,689720101,OE,Tourism and Hospitality,M,Techne Ethos Kairos OE,Ilia,N0730,1999-04-14,False,2024-02-18 16:16:01,Compliant
GR0000001289,240674381,AT,Tourism and Hospitality,S,Hestia Mediterranean,Arta,N0410,2018-09-22,False,2024-11-06 08:35:03,Compliant
GR0000001290,409268943,EPE,Technology and Innovation,L,Demos Athens Hellenic EPE,Ioannina,N0430,2010-08-25,True,2024-12-15 13:06:10,Compliant
GR0000001291,570423569,AE,Healthcare,S,Acropolis Dynamis Surgeons AE,Kavala,N0130,2020-08-30,False,2024-01-01 16:00:00,Somewhat Compliant
GR0000001292,849740261,AE,Agriculture and Food Production,M,Eudaimonia Poultry Livestock AE,Rethymno,N1330,2007-08-25,False,2024-06-16 14:19:01,Non-Compliant
GR0000001293,620455331,AT,Agriculture and Food Production,S,Zoe Natural,Euritania,N0830,2019-09-27,False,2024-10-17 17:23:54,Compliant
GR0000001294,230380269,EPE,Manufacturing,M,Techne Steel Developers EPE,Aitoloakarnania,N0710,2007-02-26,False,2024-02-05 10:12:40,Compliant
GR0000001295,130998324,AT,Manufacturing,M,Koinonia Philia Olympic,Argolida,N1010,2022-03-31,False,2024-11-13 15:11:34,Compliant
GR0000001296,776481264,AT,Tourism and Hospitality,M,Agon Eudaimonia Voyage,Ioannina,N0430,1999-06-11,False,2024-04-21 13:06:55,Compliant
GR0000001297,753770973,AT,Technology and Innovation,S,Secure Kalon Ecclesia,Heraklio,N1310,1997-02-23,False,2024-12-15 10:38:23,Compliant
GR0000001298,958256589,AE,Logistics and Transportation,S,Basileus Olympian AE,Trikala,N0540,2002-08-28,False,2024-10-20 10:57:28,Compliant
GR0000001299,356943695,AT,Financial Services,M,Mediterranean Advisors Ecclesia,Zakynthos,N0610,2009-04-06,False,2024-12-27 10:32:09,Compliant
GR0000001300,862123506,AT,Technology and Innovation,M,Advanced Aion,Xanthi,N0140,2012-06-21,False,2024-08-15 08:39:02,Compliant
GR0000001301,270057261,IKE,Agriculture and Food Production,L,Polis Pneuma Agora IKE,Florina,N0340,2003-02-07,True,2024-10-02 09:51:59,Compliant
GR0000001302,433665422,AT,Logistics and Transportation,M,Zoe Junction,Evia,N0820,2010-06-25,False,2024-06-08 12:06:22,Compliant
GR0000001303,691458887,IKE,Financial Services,S,Dynamis Kosmos IKE,Argolida,N1010,2018-11-06,False,2024-12-15 10:37:33,Compliant
GR0000001304,114682844,AT,Agriculture and Food Production,S,Kairos Grains,Kefallonia,N0630,2019-09-29,False,2024-03-26 09:31:12,Compliant
GR0000001305,692975437,AT,Financial Services,S,Psyche Gaia Planners,Athens,N0910,2021-09-02,False,2024-11-04 10:39:58,Compliant
GR0000001306,538076670,EPE,Manufacturing,S,Forge Marathon EPE,Korinthos,N1030,2013-01-22,False,2024-06-21 15:59:42,Compliant
GR0000001307,200082623,OE,Technology and Innovation,S,Olympic Harmonia Hestia OE,Lefkada,N0640,2016-05-21,False,2024-10-07 14:50:28,Compliant
GR0000001308,341270488,EPE,Consumer Goods and Retail,S,Logos Mythos Agora EPE,Evros,N0120,2021-07-26,False,2024-02-29 16:04:21,Compliant
GR0000001309,221827951,IKE,Healthcare,S,Treatment Surgeons Nous IKE,Lesvos,N1110,2000-09-20,False,2024-05-06 13:09:15,Compliant
GR0000001310,595475899,OE,Healthcare,M,Paideia Asclepius OE,West Attica,N0940,2006-08-14,False,2024-09-08 11:50:25,Non-Compliant
GR0000001311,226128312,AT,Manufacturing,M,Manufacturers Xenia Zoe,Achaia,N0720,1995-06-04,False,2024-01-22 13:03:58,Compliant
GR0000001312,795472980,AE,Healthcare,L,Athens Medicine AE,Serres,N0260,2018-01-13,True,2024-09-02 17:06:54,Compliant
GR0000001313,993506934,AT,Consumer Goods and Retail,M,Paideia Retail,Heraklio,N1310,2001-12-21,False,2024-09-23 09:42:41,Compliant
GR0000001314,265325235,IKE,Tourism and Hospitality,S,Adventure Philia IKE,Serres,N0260,2024-06-29,False,2024-06-13 16:36:36,Compliant
GR0000001315,635126623,IKE,Logistics and Transportation,S,Sophia Theoria Nomos IKE,Evros,N0120,2000-08-31,False,2024-12-25 16:33:25,Compliant
GR0000001316,869446962,IKE,Logistics and Transportation,S,Supply Warehouse Arete IKE,Evia,N0820,2001-05-25,False,2024-10-06 11:18:20,Compliant
GR0000001317,413383963,AE,Energy,M,Nomos Innovations Episteme AE,Chalkidiki,N0270,2011-12-28,False,2024-03-10 15:48:12,Compliant
GR0000001318,646397165,AE,Financial Services,M,Greek Hestia Capital AE,Arkadia,N1020,2020-06-15,False,2024-05-29 14:25:27,Compliant
GR0000001319,857429971,EPE,Agriculture and Food Production,S,Cultivation Fresh Hellenic EPE,Peiraias and islands,N0920,2006-12-28,False,2024-07-12 09:31:01,Compliant
GR0000001320,393587744,AE,Logistics and Transportation,S,Hestia Hellenic Logistics AE,Argolida,N1010,1997-05-15,False,2024-09-08 09:20:35,Compliant
GR0000001321,546129354,AE,Agriculture and Food Production,S,Vineyard Pure Produce AE,Karditsa,N0510,2023-09-02,False,2024-09-04 17:24:19,Compliant
GR0000001322,996278008,IKE,Consumer Goods and Retail,M,Episteme Pneuma IKE,Rodopi,N0150,2011-08-08,False,2024-09-11 12:49:43,Compliant
GR0000001323,618079974,IKE,Automotive,S,Pathos Psyche Oikos IKE,Chalkidiki,N0270,2006-03-04,False,2024-12-23 08:33:53,Compliant
GR0000001324,607042130,AE,Technology and Innovation,S,Sophia Agon Interface AE,Fthiotida,N0840,2022-04-20,False,2024-01-22 11:05:19,Somewhat Compliant
GR0000001325,361704064,EPE,Consumer Goods and Retail,M,Eudaimonia Emporium EPE,Peiraias and islands,N0920,2013-10-04,False,2024-10-27 17:34:11,Compliant
GR0000001326,590470737,AE,Consumer Goods and Retail,M,Oikos Shop Trader AE,Korinthos,N1030,2015-07-14,False,2024-11-24 13:47:03,Compliant
GR0000001327,691916368,IKE,Tourism and Hospitality,M,Escape Travel IKE,Fthiotida,N0840,2003-03-18,False,2024-09-30 08:03:19,Compliant
GR0000001328,255308128,IKE,Healthcare,M,Care Vitality IKE,Drama,N0110,2014-09-08,False,2024-07-16 11:22:34,Compliant
GR0000001329,511872350,AE,Financial Services,S,Psyche Hermes Hellenic AE,Viotia,N0810,2010-11-16,False,2024-01-27 14:47:32,Compliant
GR0000001330,304666325,AE,Automotive,L,Episteme Eudaimonia AE,Mesinia,N1050,2016-01-08,False,2024-09-25 10:32:23,Somewhat Compliant
GR0000001331,743576792,AT,Consumer Goods and Retail,L,Hypermarket Philia Demos,Zakynthos,N0610,2017-07-11,False,2024-12-14 08:58:13,Compliant
GR0000001332,645719501,AE,Healthcare,S,Harmonia Episteme Physis AE,Kavala,N0130,2007-11-12,False,2024-02-20 15:11:57,Compliant
GR0000001333,901325519,IKE,Consumer Goods and Retail,L,Exchange Hypermarket Koinonia IKE,Heraklio,N1310,2007-05-16,False,2024-04-23 13:04:45,Compliant
GR0000001334,246574716,AT,Healthcare,S,Mythos Aion,Pieria,N0250,2014-03-09,False,2024-04-14 15:13:36,Compliant
GR0000001335,174958005,AT,Agriculture and Food Production,M,Basileus Traditional,Aitoloakarnania,N0710,2018-05-08,False,2024-11-23 17:00:02,Somewhat Compliant
GR0000001336,396618390,AT,Financial Services,L,Basileus Harmonia Logos,Rodopi,N0150,2005-04-05,True,2024-07-14 11:57:44,Compliant
GR0000001337,929653607,IKE,Automotive,L,Transport Paideia IKE,Kavala,N0130,2008-09-08,False,2024-02-29 12:00:57,Non-Compliant
GR0000001338,948262678,IKE,Logistics and Transportation,L,Techne Maritime Onoma IKE,Trikala,N0540,2023-07-06,False,2024-05-03 13:11:24,Compliant
GR0000001339,545541033,AT,Logistics and Transportation,S,Athens Fleet Ecclesia,Kilkis,N0230,1998-11-24,False,2024-04-26 13:58:53,Compliant
GR0000001340,464938258,OE,Tourism and Hospitality,L,Eudaimonia Gaia Mediterranean OE,Magnisia,N0530,2008-09-15,False,2024-07-24 08:09:09,Somewhat Compliant
GR0000001341,945805127,IKE,Agriculture and Food Production,S,Nutrition Eudaimonia IKE,Ioannina,N0430,2013-03-26,False,2024-11-02 11:39:42,Compliant
GR0000001342,645179180,AT,Consumer Goods and Retail,S,Hestia Paideia,Larisa,N0520,2009-01-09,False,2024-05-12 14:43:36,Non-Compliant
GR0000001343,386874458,AT,Energy,M,Zoe Gas Kairos,Ioannina,N0430,1999-01-15,False,2024-12-29 12:13:56,Compliant
GR0000001344,981058292,IKE,Energy,M,Eudaimonia Philia IKE,Kerkyra,N0620,2023-06-20,False,2024-11-30 12:26:44,Compliant
GR0000001345,102754426,OE,Healthcare,L,Mythos Ethos Polis OE,Kerkyra,N0620,1998-07-25,False,2024-01-06 14:52:26,Compliant
GR0000001346,403696046,AT,Technology and Innovation,S,Next Athena Cloud,Evia,N0820,1998-06-09,False,2024-07-12 12:53:57,Compliant
GR0000001347,879591310,IKE,Healthcare,M,Kalon Solutions Hellenic IKE,Evros,N0120,2005-10-06,False,2024-04-07 15:16:38,Somewhat Compliant
GR0000001348,420571903,AE,Agriculture and Food Production,S,Paideia Land Onoma AE,West Attica,N0940,1999-03-14,False,2024-01-06 14:02:44,Compliant
GR0000001349,999232921,EPE,Energy,L,Technologies Wind EPE,Lasithio,N1320,2002-05-28,True,2024-08-17 10:42:44,Non-Compliant
GR0000001350,730219579,AT,Tourism and Hospitality,L,Archon Mediterranean Mykonos,Arkadia,N1020,2020-10-20,False,2024-04-24 09:40:07,Somewhat Compliant
GR0000001351,722687986,EPE,Agriculture and Food Production,L,Authentic Sustenance EPE,Evia,N0820,1997-07-28,False,2024-02-29 10:57:50,Non-Compliant
GR0000001352,808605988,AT,Logistics and Transportation,M,Theoria Route,Lakonia,N1040,1998-10-16,False,2024-09-07 09:11:34,Compliant
GR0000001353,625747313,AT,Financial Services,L,Consultant Capital Athens,Lesvos,N1110,2007-10-27,True,2024-06-16 10:47:16,Compliant
GR0000001354,259553112,IKE,Technology and Innovation,S,Harmonia Helios IKE,East Attica,N0930,2019-11-09,False,2024-12-14 14:18:34,Compliant
GR0000001355,579476614,EPE,Logistics and Transportation,M,Techne Flow Link EPE,Arkadia,N1020,2017-02-07,False,2024-05-26 12:54:36,Somewhat Compliant
GR0000001356,678296492,EPE,Healthcare,S,Eudaimonia Diagnostic EPE,Achaia,N0720,1995-06-24,False,2024-05-13 09:48:07,Compliant
GR0000001357,620057604,EPE,Manufacturing,S,Arete Crete EPE,Kyklades,N1210,2014-01-06,False,2024-07-21 11:05:35,Compliant
GR0000001358,470574014,AT,Technology and Innovation,S,Hestia Helios,Fthiotida,N0840,2017-10-25,False,2024-09-11 11:08:33,Compliant
GR0000001359,456954682,IKE,Logistics and Transportation,S,Polis Sophia Hub IKE,Lefkada,N0640,2001-02-12,False,2024-01-19 15:30:06,Compliant
GR0000001360,692616814,AT,Agriculture and Food Production,S,Land Grains Onoma,Drama,N0110,2016-07-06,False,2024-02-27 11:02:53,Compliant
GR0000001361,919128302,EPE,Energy,S,Gas Grid Apollo EPE,Karditsa,N0510,2017-04-30,False,2024-07-17 10:05:48,Compliant
GR0000001362,683503591,AT,Financial Services,S,Portfolio Koinonia,Euritania,N0830,2018-02-05,False,2024-12-21 09:15:27,Compliant
GR0000001363,505026213,OE,Tourism and Hospitality,L,Aion Arete Hestia OE,Lasithio,N1320,2018-11-17,False,2024-11-11 13:28:47,Compliant
GR0000001364,588922557,OE,Technology and Innovation,M,Logos Pathos OE,Zakynthos,N0610,2000-08-03,False,2024-03-14 15:38:49,Compliant
GR0000001365,445505799,EPE,Consumer Goods and Retail,S,Supplier Bazaar Gaia EPE,Thesprotia,N0420,2013-03-09,False,2024-01-22 16:49:12,Compliant
GR0000001366,302563940,AT,Agriculture and Food Production,S,Farm Pure Energeia,Magnisia,N0530,1995-08-15,False,2024-04-17 13:02:36,Compliant
GR0000001367,848933239,OE,Financial Services,S,Associates Agon Banking OE,Ioannina,N0430,2022-08-23,False,2024-01-08 10:21:55,Somewhat Compliant
GR0000001368,356415500,AT,Financial Services,L,Archon Praxis,Viotia,N0810,2003-07-12,True,2024-05-08 10:22:29,Compliant
GR0000001369,713963047,IKE,Financial Services,L,Psyche Onoma Zoe IKE,Ioannina,N0430,1995-04-29,True,2024-04-12 08:25:24,Compliant
GR0000001370,511211819,OE,Energy,M,Pathos Network Athens OE,Rethymno,N1330,2014-01-22,False,2024-03-19 12:32:04,Compliant
GR0000001371,350785761,OE,Tourism and Hospitality,S,Pneuma Polis Eudaimonia OE,Rethymno,N1330,2018-12-19,False,2024-04-25 10:40:12,Somewhat Compliant
GR0000001372,932734539,AT,Tourism and Hospitality,L,Praxis Paradise,Peiraias and islands,N0920,2010-06-23,False,2024-06-20 15:01:55,Somewhat Compliant
GR0000001373,541066404,AT,Healthcare,M,Diagnostic Consultants Harmonia,Trikala,N0540,2005-12-14,False,2024-08-13 09:53:15,Compliant
GR0000001374,146865930,IKE,Energy,S,Power Hellenic IKE,Pieria,N0250,2024-08-27,False,2024-11-04 16:18:35,Compliant
GR0000001375,441639230,EPE,Financial Services,S,Physis Aegean EPE,Mesinia,N1050,2018-09-08,False,2024-03-23 10:35:20,Compliant
GR0000001376,899621068,AT,Manufacturing,M,Oikos Ethos,Thesprotia,N0420,2022-04-29,True,2024-01-30 09:43:04,Compliant
GR0000001377,607854378,IKE,Logistics and Transportation,S,Path Connection IKE,Achaia,N0720,1996-11-23,False,2024-07-28 16:34:01,Somewhat Compliant
GR0000001378,857232668,AT,Agriculture and Food Production,S,Organic Produce,Imathia,N0210,2022-03-30,False,2024-11-12 10:46:59,Compliant
GR0000001379,971243675,AE,Healthcare,M,Hellenic Paideia AE,Chios,N1130,2015-02-14,True,2024-06-13 13:02:09,Compliant
GR0000001380,509343829,AT,Agriculture and Food Production,M,Praxis Pastoral,Achaia,N0720,2002-07-23,False,2024-02-23 11:00:24,Compliant
GR0000001381,514548900,AT,Financial Services,M,Kairos Theoria,Kyklades,N1210,2018-06-25,False,2024-01-02 17:03:52,Compliant
GR0000001382,812630453,AE,Manufacturing,S,Macedonian Steel AE,Euritania,N0830,2005-02-03,False,2024-07-17 17:07:54,Non-Compliant
GR0000001383,950826208,AT,Agriculture and Food Production,M,Fresh Xenia Aegean,Fthiotida,N0840,2002-11-03,False,2024-04-24 08:36:34,Somewhat Compliant
GR0000001384,981270974,AT,Automotive,M,Technologies Dynamis Kairos,Pieria,N0250,1998-05-14,False,2024-02-07 08:41:52,Compliant
GR0000001385,800100071,IKE,Consumer Goods and Retail,S,Boutique Aegean Merchant IKE,Xanthi,N0140,2011-06-18,False,2024-08-31 17:41:24,Compliant
GR0000001386,263321843,AT,Healthcare,M,Hellenic Solutions Treatment,Ilia,N0730,2000-12-23,False,2024-05-24 17:24:28,Compliant
GR0000001387,631855083,IKE,Consumer Goods and Retail,S,Greek Agon Plaza IKE,Lesvos,N1110,2018-01-15,False,2024-05-01 15:39:16,Compliant
GR0000001388,139749508,IKE,Healthcare,L,Treatment Eudaimonia Asclepius IKE,Florina,N0340,2010-11-05,False,2024-06-25 15:30:58,Compliant
GR0000001389,235555899,EPE,Consumer Goods and Retail,S,Hestia Episteme EPE,Mesinia,N1050,1997-04-13,False,2024-03-19 15:34:56,Compliant
GR0000001390,639331014,IKE,Financial Services,S,Polis Planner IKE,Rethymno,N1330,2013-12-16,False,2024-07-03 11:09:18,Compliant
GR0000001391,733701411,EPE,Consumer Goods and Retail,S,Products Aegean EPE,Argolida,N1010,2017-03-23,False,2024-11-22 10:24:16,Compliant
GR0000001392,456476596,EPE,Technology and Innovation,M,Ecclesia Augmented EPE,Pella,N0240,2012-01-02,False,2024-03-23 13:47:01,Compliant
GR0000001393,207765664,IKE,Consumer Goods and Retail,M,Store Archon Shop IKE,Kilkis,N0230,2002-08-24,False,2024-08-09 12:09:02,Compliant
GR0000001394,572775194,IKE,Healthcare,S,Pharma Physis IKE,Pieria,N0250,2011-09-28,False,2024-08-23 14:45:56,Somewhat Compliant
GR0000001395,207064620,IKE,Financial Services,M,Monetary Consultants Chronos IKE,Chios,N1130,2000-01-29,False,2024-10-04 11:25:08,Compliant
GR0000001396,664735673,AT,Financial Services,S,Eudaimonia Energeia,Chania,N1340,2010-02-27,False,2024-11-16 13:13:25,Compliant
GR0000001397,590622789,AT,Energy,S,Episteme Polis Hellenic,Ilia,N0730,2006-03-15,False,2024-08-03 14:29:46,Non-Compliant
GR0000001398,116479358,EPE,Tourism and Hospitality,S,Tourism Psyche EPE,Lefkada,N0640,2019-03-07,False,2024-08-19 15:24:29,Compliant
GR0000001399,875718152,AE,Agriculture and Food Production,S,Pastoral Nomos Harmonia AE,Lakonia,N1040,2000-04-14,False,2024-07-05 13:20:42,Compliant
GR0000001400,254785699,AE,Automotive,M,Kosmos Ethos Oikos AE,Aitoloakarnania,N0710,2008-01-04,False,2024-07-23 10:46:33,Compliant
GR0000001401,540211187,AE,Financial Services,S,Pneuma Theoria AE,Fthiotida,N0840,2008-06-01,False,2024-04-15 11:13:45,Compliant
GR0000001402,803066091,EPE,Energy,S,Aegean Philia Technologies EPE,Serres,N0260,2016-09-01,False,2024-04-07 17:12:55,Compliant
GR0000001403,265744099,EPE,Tourism and Hospitality,M,Retreat Mythos EPE,Florina,N0340,2008-03-01,False,2024-12-03 17:23:57,Compliant
GR0000001404,180346223,AE,Manufacturing,M,Chronos Aluminum AE,Kavala,N0130,2006-11-15,False,2024-08-25 16:55:48,Compliant
GR0000001405,604111692,IKE,Technology and Innovation,S,Pathos Aegean Onoma IKE,Magnisia,N0530,2004-07-21,False,2024-07-28 13:41:19,Compliant
GR0000001406,939156387,IKE,Manufacturing,S,Philia Crete Praxis IKE,West Attica,N0940,1995-02-05,False,2024-04-19 14:09:30,Compliant
GR0000001407,384566044,EPE,Tourism and Hospitality,S,Paradise Escape Resort EPE,Kerkyra,N0620,2023-04-24,False,2024-02-25 16:41:28,Compliant
GR0000001408,463527356,AE,Healthcare,S,Clinic Onoma AE,Karditsa,N0510,2020-07-06,False,2024-06-02 17:26:03,Somewhat Compliant
GR0000001409,769219685,AT,Automotive,L,Basileus Polis,Fokida,N0850,2012-08-27,True,2024-04-12 11:21:35,Compliant
GR0000001410,843785903,IKE,Manufacturing,M,Demos Zoe IKE,Rodopi,N0150,2004-10-01,False,2024-03-21 14:59:33,Compliant
GR0000001411,526794469,IKE,Technology and Innovation,S,Dynamis Aion Psyche IKE,Pieria,N0250,2008-09-02,False,2024-08-09 10:28:01,Somewhat Compliant
GR0000001412,797756796,IKE,Tourism and Hospitality,S,Resort Kosmos IKE,Magnisia,N0530,2023-11-03,False,2024-12-21 11:24:36,Compliant
GR0000001413,186237917,AT,Manufacturing,S,Arete Athens,Aitoloakarnania,N0710,2018-02-14,False,2024-12-07 10:17:47,Compliant
GR0000001414,452794611,IKE,Logistics and Transportation,S,Delivery Storage Demos IKE,Kilkis,N0230,1996-08-02,False,2024-12-14 17:49:09,Somewhat Compliant
GR0000001415,824085842,EPE,Manufacturing,S,Basileus Materials Kalon EPE,Viotia,N0810,2015-10-08,False,2024-11-24 14:36:50,Compliant
GR0000001416,672972597,EPE,Energy,S,Greek Renewable EPE,Preveza,N0440,2022-09-16,False,2024-04-11 10:26:20,Somewhat Compliant
GR0000001417,508031980,IKE,Healthcare,L,Eudaimonia Care IKE,Ioannina,N0430,2016-11-24,True,2024-08-27 11:55:47,Compliant
GR0000001418,440012324,AE,Tourism and Hospitality,S,Leisure Wanderlust Mykonos AE,West Attica,N0940,1997-07-30,False,2024-03-07 15:20:39,Compliant
GR0000001419,773020489,IKE,Manufacturing,M,Forge Praxis IKE,Kastoria,N0320,2010-12-15,False,2024-11-09 16:47:40,Compliant
GR0000001420,871716956,EPE,Technology and Innovation,L,Progressive Greek EPE,Trikala,N0540,1995-04-06,False,2024-01-19 09:50:04,Compliant
GR0000001421,915401487,AT,Manufacturing,L,Paideia Processing Mythos,Euritania,N0830,2022-08-10,False,2024-02-13 08:00:58,Somewhat Compliant
GR0000001422,623929617,EPE,Technology and Innovation,S,Aegean Olympic EPE,Euritania,N0830,2015-08-25,False,2024-01-28 13:54:05,Somewhat Compliant
GR0000001423,680911523,IKE,Logistics and Transportation,S,Pneuma Theoria Depot IKE,Karditsa,N0510,2009-09-25,False,2024-06-09 13:12:47,Compliant
GR0000001424,138546365,AT,Agriculture and Food Production,M,Vegetables Koinonia,Serres,N0260,2008-05-19,False,2024-03-18 11:19:53,Compliant
GR0000001425,762992051,IKE,Automotive,M,Oikos Kairos Mechanics IKE,Chania,N1340,2010-11-15,False,2024-02-03 13:39:58,Compliant
GR0000001426,173466219,IKE,Automotive,S,Kairos Service IKE,Korinthos,N1030,1999-10-21,False,2024-06-10 17:57:53,Compliant
GR0000001427,352082631,AT,Consumer Goods and Retail,M,Pneuma Supermarket,Evia,N0820,1995-03-25,False,2024-08-16 15:21:45,Compliant
GR0000001428,777703980,IKE,Automotive,S,Aegean Mechanics Technologies IKE,Thessaloniki,N0220,2010-09-07,False,2024-03-30 12:19:06,Somewhat Compliant
GR0000001429,834868441,AT,Financial Services,M,Sophia Portfolio,Lesvos,N1110,2003-05-08,False,2024-10-14 10:57:56,Compliant
GR0000001430,408570854,IKE,Consumer Goods and Retail,S,Kalon Outlet Dynamis IKE,Rethymno,N1330,2013-01-12,False,2024-03-18 10:26:07,Compliant
GR0000001431,344261532,AE,Manufacturing,S,Kalon Athens AE,Kerkyra,N0620,2010-11-25,False,2024-09-29 17:26:10,Compliant
GR0000001432,901834280,AT,Consumer Goods and Retail,S,Agora Zoe,Mesinia,N1050,1995-05-25,False,2024-10-14 16:40:30,Compliant
GR0000001433,197044071,AT,Healthcare,S,Recovery Care Eudaimonia,Pieria,N0250,1999-07-18,False,2024-12-24 12:44:54,Non-Compliant
GR0000001434,565973314,AT,Logistics and Transportation,S,Logistics Flow,Preveza,N0440,2014-04-28,False,2024-05-07 09:42:09,Compliant
GR0000001435,205702499,AT,Tourism and Hospitality,L,Praxis Recreation,Trikala,N0540,2017-01-25,True,2024-08-15 09:48:02,Compliant
GR0000001436,916440738,EPE,Energy,M,Eudaimonia Olympian Hydro EPE,Lesvos,N1110,2003-11-10,False,2024-03-10 14:30:24,Compliant
GR0000001437,780481547,AT,Manufacturing,L,Theoria Construction,Achaia,N0720,1998-10-19,False,2024-09-01 10:49:01,Compliant
GR0000001438,855797020,IKE,Financial Services,S,Physis Protector Venture IKE,Viotia,N0810,2018-09-24,False,2024-10-27 13:59:28,Non-Compliant
